active_time,aerobic,calories,distance,steps,speed,time
60,True,3.33200001717,85,120,1.41700005531,1371464520
49,True,2.73900008202,70,98,1.42900002003,1371464580
11,True,0.563000023365,14,21,1.27300000191,1371464640
12,True,0.697000026703,18,26,1.5,1371466440
8,True,0.465000003576,12,16,1.5,1371466500
6,True,0.347999989986,9,13,1.5,1371469080
16,True,0.806999981403,20,30,1.25,1371470580
8,True,0.404000014067,10,15,1.25,1371470700
47,False,2.16499996185,52,80,1.10599994659,1371470880
58,False,2.94099998474,73,107,1.25899994373,1371470940
56,False,3.16100001335,81,113,1.44599997997,1371471000
52,False,2.89800000191,74,104,1.42299997807,1371471060
29,False,1.66900002956,43,60,1.48300004005,1371471120
52,False,2.92899990082,75,105,1.44200003147,1371471180
60,False,3.81200003624,96,133,1.60000002384,1371471240
60,True,4.50099992752,103,139,1.71700000763,1371471360
60,True,3.33200001717,85,120,1.41700005531,1371471420
49,True,2.83100008965,73,102,1.49000000954,1371471480
23,True,1.25999999046,32,45,1.39100003242,1371472800
9,True,0.507000029087,13,18,1.44400000572,1371472860
18,True,0.98400002718,25,36,1.38900005817,1371472920
12,True,0.666000008583,17,24,1.41700005531,1371472980
11,True,0.563000023365,14,21,1.27300000191,1371473040
9,True,0.507000029087,13,18,1.44400000572,1371473160
11,True,0.653999984264,17,23,1.54499995708,1371478020
19,True,1.08800005913,28,39,1.47399997711,1371478080
13,True,0.944000005722,22,31,1.69200003147,1371478140
27,True,1.49199998379,38,53,1.40699994564,1371480540
13,True,0.587000012398,14,22,1.07700002193,1371483000
9,True,0.630999982357,15,22,1.66700005531,1371486960
4,True,0.412000000477,8,10,2.0,1371487020
12,True,0.742999970913,19,26,1.58299994469,1371510000
25,True,1.2539999485,31,46,1.24000000954,1371511140
29,True,1.60800004005,41,57,1.41400003433,1371511260
17,True,0.925999999046,24,34,1.41199994087,1371511380
20,True,1.11300003529,29,42,1.45000004768,1371511440
11,True,0.523999989033,13,20,1.18200004101,1371511500
15,True,0.842000007629,22,30,1.46700000763,1371511620
22,True,1.1970000267,31,43,1.4090000391,1371511680
8,True,0.426999986172,11,15,1.375,1371511740
16,True,0.913999974728,24,33,1.5,1371511920
16,True,0.853999972343,22,31,1.375,1371512640
6,True,0.342999994755,9,13,1.5,1371512700
58,True,2.77399992943,69,104,1.19000005722,1371513120
21,True,0.975000023842,24,37,1.14300000668,1371513180
19,True,0.950999975204,24,35,1.26300001144,1371513240
5,True,0.270999997854,7,10,1.39999997616,1371513300
27,True,1.40799999237,36,52,1.33299994469,1371513960
14,True,0.740000009537,19,27,1.35699999332,1371514140
20,True,1.11300003529,29,40,1.45000004768,1371514320
8,True,0.518999993801,13,18,1.625,1371514980
50,True,2.70700001717,70,99,1.39999997616,1371515220
22,True,1.1970000267,31,44,1.4090000391,1371515280
30,True,1.71399998665,45,62,1.5,1371515340
11,True,0.583999991417,15,21,1.36399996281,1371515400
15,True,0.751999974251,19,28,1.26699995995,1371515520
30,True,1.71399998665,45,64,1.5,1371519000
58,True,3.10400009155,80,114,1.3789999485,1371519060
5,True,0.240999996662,6,9,1.20000004768,1371519120
29,True,1.58200001717,41,58,1.41400003433,1371520380
12,True,0.65600001812,17,24,1.41700005531,1371520440
28,True,1.17999994755,28,45,1.0,1371520680
57,True,0.0,59,93,1.03499996662,1371520740
1,True,0.0419999994338,1,1,1.0,1371520800
10,True,0.481000006199,12,18,1.20000004768,1371521520
17,True,0.896000027657,23,33,1.35300004482,1371527100
16,True,0.794000029564,20,30,1.25,1371527160
60,True,2.82800006866,70,106,1.16700005531,1371527220
38,True,1.99100005627,51,75,1.34200000763,1371527280
60,True,3.27900004387,85,123,1.41700005531,1371528000
22,True,1.1970000267,31,44,1.4090000391,1371528060
49,True,2.69499993324,70,98,1.42900002003,1371528120
11,True,0.554000020027,14,21,1.27300000191,1371528180
6,True,0.312999993563,8,12,1.33299994469,1371528240
22,True,1.25699996948,33,46,1.5,1371529680
26,True,1.51600003242,40,55,1.5379999876,1371529740
14,True,0.836000025272,22,30,1.57099997997,1371529800
11,True,0.614000022411,16,22,1.45500004292,1371529860
25,True,1.41400003433,37,52,1.48000001907,1371535500
21,True,1.25499999523,33,46,1.57099997997,1371535620
39,True,2.39899992943,62,84,1.59000003338,1371535680
29,True,1.64199995995,43,60,1.48300004005,1371535740
21,True,1.09500002861,28,40,1.33299994469,1371535920
8,True,0.397000014782,10,15,1.25,1371536040
52,True,2.79200005531,72,102,1.38499999046,1371536520
30,True,1.56400001049,40,58,1.33299994469,1371536580
49,True,2.72499990463,71,99,1.44900000095,1371536640
30,True,1.56400001049,40,58,1.33299994469,1371541860
22,True,1.16700005531,30,43,1.36399996281,1371541980
48,False,2.50300002098,64,93,1.33299994469,1371542040
60,False,3.18899989128,82,117,1.36699998379,1371542100
60,False,3.27900004387,85,119,1.41700005531,1371542160
60,False,3.33899998665,87,121,1.45000004768,1371542220
60,False,3.15899991989,81,116,1.35000002384,1371542280
60,False,0.0,82,117,1.36699998379,1371542340
27,False,1.43799996376,37,53,1.37000000477,1371542400
15,True,0.632000029087,15,24,1.0,1371544260
13,True,0.518000006676,12,20,0.922999978065,1371544320
54,False,2.5150001049,62,95,1.14800000191,1371544680
60,False,2.70799994469,66,102,1.10000002384,1371544740
60,False,2.6779999733,65,102,1.08299994469,1371544800
60,False,2.79800009727,69,106,1.14999997616,1371544860
60,False,2.85800004005,71,107,1.18299996853,1371544920
60,False,3.007999897,76,112,1.26699995995,1371544980
60,False,2.94799995422,74,110,1.23300004005,1371545040
40,False,2.04600000381,52,76,1.29999995232,1371545100
1,False,0.101000003517,2,3,2.0,1371545160
35,True,1.74500000477,44,65,1.25699996948,1371545640
21,True,1.125,29,41,1.38100004196,1371545700
13,True,0.727999985218,19,26,1.4620000124,1371545820
10,True,0.510999977589,13,19,1.29999995232,1371546240
32,True,1.85899996758,49,68,1.53100001812,1371548700
8,True,0.307000011206,7,12,0.875,1371548760
13,True,0.698000013828,18,26,1.38499999046,1371548820
24,True,1.28100001812,33,47,1.375,1371548880
31,True,1.60599994659,41,59,1.32299995422,1371548940
42,True,2.27999997139,59,83,1.40499997139,1371549000
14,True,0.740000009537,19,27,1.35699999332,1371549060
18,True,0.999000012875,26,36,1.44400000572,1371549120
33,True,1.72099995613,44,64,1.33299994469,1371549180
35,True,1.83500003815,47,68,1.34300005436,1371549240
17,True,0.836000025272,21,32,1.23500001431,1371549300
15,True,0.842000007629,22,31,1.46700000763,1371549420
16,True,0.824000000954,21,30,1.31200003624,1371549480
11,True,0.0,15,21,1.36399996281,1371549540
6,True,0.312999993563,8,11,1.33299994469,1371550320
7,True,0.384999990463,10,14,1.42900002003,1371550740
40,True,2.16599988937,56,79,1.39999997616,1371551040
17,True,0.925999999046,24,34,1.41199994087,1371551100
47,True,2.31100010872,58,86,1.23399996758,1371551160
12,True,0.565999984741,14,21,1.16700005531,1371551220
28,True,1.48000001907,38,55,1.35699999332,1371551700
10,True,0.570999979973,15,21,1.5,1371553020
24,True,1.34200000763,35,49,1.45799994469,1371553200
37,True,2.16000008583,57,78,1.54100000858,1371553260
34,True,1.85300004482,48,68,1.41199994087,1371553320
22,True,1.13699996471,29,42,1.31799995899,1371553380
9,True,0.528999984264,14,19,1.55599999428,1371554700
13,True,0.638000011444,16,24,1.23099994659,1371554820
35,True,1.68499994278,42,64,1.20000004768,1371554940
39,True,2.03399991989,52,75,1.33299994469,1371555000
13,True,0.758000016212,20,28,1.5379999876,1371555720
10,True,0.451000005007,11,17,1.10000002384,1371560580
54,True,2.66599988937,67,99,1.24100005627,1371560700
30,True,1.56400001049,40,57,1.33299994469,1371560760
34,True,1.70299994946,43,63,1.26499998569,1371560820
60,True,2.94799995422,74,110,1.23300004005,1371560880
59,True,2.93600010872,74,109,1.2539999485,1371560940
30,True,1.47399997711,37,55,1.23300004005,1371561000
60,True,2.91799998283,73,110,1.21700000763,1371561060
45,True,2.34599995613,60,86,1.33299994469,1371561120
54,True,2.93600010872,76,108,1.40699994564,1371561180
20,True,1.02300000191,26,38,1.29999995232,1371561240
21,True,1.09500002861,28,41,1.33299994469,1371561720
2,True,0.11400000006,3,4,1.5,1371561780
13,True,0.638000011444,16,24,1.23099994659,1371562080
60,True,3.18899989128,82,117,1.36699998379,1371562140
51,True,2.74900007248,71,101,1.39199995995,1371562200
8,True,0.426999986172,11,15,1.375,1371562260
57,False,2.8220000267,71,105,1.2460000515,1371562320
60,False,2.88800001144,72,110,1.20000004768,1371562380
60,False,2.91799998283,73,110,1.21700000763,1371562440
59,False,2.9960000515,76,111,1.2879999876,1371562500
57,False,2.88199996948,73,107,1.28100001812,1371562560
58,False,3.01399993896,77,112,1.32799994946,1371562620
60,False,3.06900000572,78,114,1.29999995232,1371562680
59,False,2.90599989891,73,109,1.23699998856,1371562740
59,False,2.90599989891,73,109,1.23699998856,1371562800
60,False,2.88800001144,72,108,1.20000004768,1371562860
60,False,2.88800001144,72,108,1.20000004768,1371562920
59,False,2.72600007057,67,103,1.13600003719,1371562980
42,False,2.19000005722,56,81,1.33299994469,1371563040
13,True,0.727999985218,19,26,1.4620000124,1371563160
23,True,1.26900005341,33,48,1.43499994278,1371563700
23,True,1.02900004387,25,39,1.0870000124,1371564120
14,True,0.740000009537,19,27,1.35699999332,1371567420
8,True,0.337000012398,8,13,1.0,1371570060
11,True,0.523999989033,13,20,1.18200004101,1371570120
9,True,0.717999994755,16,22,1.77799999714,1371570180
29,True,2.45199990273,53,67,1.82799994946,1371570240
7,True,0.514999985695,12,16,1.71399998665,1371570300
9,True,0.499000012875,13,19,1.44400000572,1371570480
8,True,0.518999993801,13,18,1.625,1371571020
7,True,0.418000012636,11,15,1.57099997997,1371571080
27,True,1.66900002956,43,61,1.59300005436,1371571380
30,True,1.62399995327,42,60,1.39999997616,1371571500
21,True,1.06500005722,27,40,1.28600001335,1371571560
23,True,1.14900004864,29,42,1.26100003719,1371571920
11,True,0.643999993801,17,23,1.54499995708,1371572100
29,True,1.52199995518,39,56,1.34500002861,1371573480
38,True,2.39499998093,61,82,1.60500001907,1371573540
10,True,0.541000008583,14,20,1.39999997616,1371573660
8,True,0.397000014782,10,15,1.25,1371573900
34,True,2.00300002098,53,71,1.55900001526,1371595920
29,True,1.4620000124,37,54,1.27600002289,1371595980
10,True,0.541000008583,14,20,1.39999997616,1371596520
19,True,1.04100000858,27,38,1.42100000381,1371596580
15,True,0.722000002861,18,27,1.20000004768,1371597060
17,True,0.896000027657,23,33,1.35300004482,1371597180
9,True,0.537999987602,14,19,1.55599999428,1371602760
17,True,1.00300002098,26,36,1.52900004387,1371602820
20,True,0.977999985218,24,36,1.20000004768,1371602880
10,True,0.580999970436,15,20,1.5,1371602940
13,True,0.740000009537,19,26,1.4620000124,1371603060
41,True,2.02999997139,50,74,1.22000002861,1371603240
7,True,0.391000002623,10,14,1.42900002003,1371603300
9,True,0.630999982357,15,21,1.66700005531,1371603600
8,True,0.527999997139,13,18,1.625,1371603660
19,True,0.90499997139,22,33,1.15799999237,1371603720
15,True,0.856000006199,22,30,1.46700000763,1371603900
17,True,1.35599994659,30,38,1.76499998569,1371604020
16,True,0.716000020504,17,26,1.06200003624,1371604080
14,True,0.722000002861,18,26,1.28600001335,1371604500
32,True,1.85899996758,48,68,1.5,1371604560
10,True,0.580999970436,15,21,1.5,1371604680
12,True,0.574999988079,14,21,1.16700005531,1371604740
15,True,0.824999988079,21,29,1.39999997616,1371604980
21,True,1.14300000668,29,42,1.38100004196,1371605340
23,True,1.25999999046,32,46,1.39100003242,1371605400
39,True,2.27999997139,59,82,1.51300001144,1371605460
15,True,0.64200001955,15,24,1.0,1371605700
22,True,1.18599998951,30,43,1.36399996281,1371605820
38,True,1.8710000515,46,69,1.21099996567,1371605880
53,True,2.66599988937,66,98,1.24500000477,1371605940
29,True,1.66900002956,43,60,1.48300004005,1371606000
21,True,1.11300003529,28,41,1.33299994469,1371606060
30,True,1.62000000477,41,59,1.36699998379,1371606120
34,True,1.73000001907,43,63,1.26499998569,1371606180
15,True,0.672999978065,16,25,1.06700003147,1371606240
10,True,0.634999990463,16,22,1.60000002384,1371606360
13,True,0.679000020027,17,25,1.30799996853,1371606480
17,True,0.911000013351,23,33,1.35300004482,1371606780
45,True,2.29299998283,57,84,1.26699995995,1371606840
11,True,0.563000023365,14,21,1.27300000191,1371607080
30,True,1.55900001526,39,57,1.29999995232,1371607680
28,True,1.56500005722,40,58,1.42900002003,1371607740
9,True,0.476999998093,12,17,1.33299994469,1371607920
10,True,0.488999992609,12,18,1.20000004768,1371608100
11,True,0.624000012875,16,23,1.45500004292,1371608160
40,True,2.29299998283,59,83,1.47500002384,1371608280
31,True,1.81599998474,47,68,1.51600003242,1371608340
11,True,0.563000023365,14,21,1.27300000191,1371608400
13,True,0.708999991417,18,26,1.38499999046,1371608460
17,True,1.00300002098,26,36,1.52900004387,1371608520
22,True,0.972000002861,23,36,1.04499995708,1371608640
14,True,0.751999974251,19,27,1.35699999332,1371608700
16,True,0.716000020504,17,27,1.06200003624,1371608760
23,True,1.28999996185,33,46,1.43499994278,1371608820
20,True,1.10099995136,28,40,1.39999997616,1371609060
25,True,1.37600004673,35,50,1.39999997616,1371609120
22,True,1.21700000763,31,43,1.4090000391,1371620040
9,True,1.12300002575,20,22,2.22199988365,1371620100
6,True,0.347999989986,9,13,1.5,1371621060
12,True,0.605000019073,15,22,1.25,1371621240
11,True,0.563000023365,14,20,1.27300000191,1371621420
7,True,0.391000002623,10,14,1.42900002003,1371621480
15,True,0.824999988079,21,30,1.39999997616,1371621720
17,True,0.850000023842,21,31,1.23500001431,1371622080
31,True,1.5720000267,39,58,1.25800001621,1371622140
20,True,1.03900003433,26,38,1.29999995232,1371622260
19,True,1.11899995804,29,40,1.52600002289,1371622320
29,True,1.54700005054,39,57,1.34500002861,1371622380
59,True,3.19799995422,81,116,1.37300002575,1371622440
40,True,2.04800009727,51,75,1.27499997616,1371622500
38,True,2.72900009155,64,83,1.68400001526,1371622560
11,True,0.624000012875,16,22,1.45500004292,1371622680
31,True,1.6629999876,42,61,1.35500001907,1371622740
18,True,0.98400002718,25,37,1.38900005817,1371622800
11,True,0.653999984264,17,23,1.54499995708,1371623040
39,True,2.03600001335,51,73,1.30799996853,1371623100
12,True,0.574999988079,14,21,1.16700005531,1371623160
32,True,1.52300000191,37,56,1.15600001812,1371623520
41,True,2.30500006676,59,83,1.43900001049,1371623760
59,True,2.74000000954,66,101,1.11899995804,1371623820
60,True,2.56900000572,60,97,1.0,1371623880
16,True,0.867999970913,22,31,1.375,1371623940
18,True,0.98400002718,25,36,1.38900005817,1371624000
9,True,0.630999982357,15,21,1.66700005531,1371624540
9,True,0.537999987602,14,19,1.55599999428,1371624720
9,True,0.537999987602,14,21,1.55599999428,1371624840
14,True,0.782999992371,20,28,1.42900002003,1371624960
38,True,1.96300005913,49,72,1.28900003433,1371625020
1,True,0.0430000014603,1,2,1.0,1371625080
30,True,0.0,44,63,1.46700000763,1371625140
13,True,0.846000015736,21,29,1.61500000954,1371625200
19,True,1.46300005913,33,42,1.73699998856,1371625320
60,True,4.00899982452,98,133,1.63300001621,1371625380
59,True,3.50300002098,91,127,1.54200005531,1371625440
18,True,0.98400002718,25,36,1.38900005817,1371625680
18,True,1.01499998569,26,37,1.44400000572,1371625740
24,True,1.33299994469,34,48,1.41700005531,1371625920
33,True,1.65699994564,41,61,1.24199998379,1371626700
13,True,0.740000009537,19,26,1.4620000124,1371628800
6,True,0.421000003815,10,14,1.66700005531,1371628860
57,True,3.23399996758,83,116,1.45599997044,1371629040
59,True,2.61800003052,62,97,1.05099999905,1371629100
39,True,1.94500005245,48,71,1.23099994659,1371629160
13,True,0.587000012398,14,22,1.07700002193,1371633720
16,True,1.45000004768,30,37,1.875,1371633780
17,True,0.911000013351,23,33,1.35300004482,1371633840
24,True,1.27199995518,32,46,1.33299994469,1371633900
15,True,0.824999988079,21,30,1.39999997616,1371633960
14,True,0.598999977112,14,22,1.0,1371636420
41,True,2.18300008774,55,79,1.3409999609,1371636480
13,True,0.769999980927,20,28,1.5379999876,1371636540
52,False,2.89800000191,74,104,1.42299997807,1371636600
37,False,1.9509999752,49,72,1.32400000095,1371636660
54,False,3.01399993896,77,109,1.42599999905,1371636720
59,False,3.22799992561,82,117,1.38999998569,1371636780
1,False,0.0430000014603,1,2,1.0,1371636840
13,True,0.679000020027,17,25,1.30799996853,1371636960
27,True,1.89199995995,45,59,1.66700005531,1371637020
20,True,0.916999995708,22,34,1.10000002384,1371637140
38,True,2.17600011826,56,80,1.47399997711,1371637200
3,True,0.158999994397,4,6,1.33299994469,1371637260
47,True,2.50099992752,63,91,1.34000003338,1371637320
15,True,0.795000016689,20,29,1.33299994469,1371638340
7,True,0.361000001431,9,13,1.28600001335,1371638460
10,True,0.519999980927,13,19,1.29999995232,1371638760
9,True,0.476999998093,12,18,1.33299994469,1371638820
10,True,0.519999980927,13,19,1.29999995232,1371639120
12,True,0.544000029564,13,21,1.08299994469,1371639180
13,True,0.679000020027,17,25,1.30799996853,1371639900
12,True,0.666000008583,17,24,1.41700005531,1371639960
10,True,0.580999970436,15,21,1.5,1371640140
21,True,1.02100002766,25,38,1.19000005722,1371640200
30,True,1.52900004387,38,56,1.26699995995,1371640260
12,True,0.635999977589,16,23,1.33299994469,1371640320
28,True,1.62600004673,42,58,1.5,1371640380
58,True,3.36899995804,87,120,1.5,1371640440
17,True,0.941999971867,24,34,1.41199994087,1371640500
59,True,3.41100001335,88,122,1.49199998379,1371641460
59,True,3.34999990463,86,120,1.45799994469,1371641520
34,True,1.76100003719,44,64,1.29400002956,1371641580
13,True,0.679000020027,17,25,1.30799996853,1371642600
13,True,0.769999980927,20,27,1.5379999876,1371644280
13,True,0.679000020027,17,25,1.30799996853,1371644640
18,True,1.1629999876,29,40,1.61099994183,1371644820
12,True,0.666000008583,17,25,1.41700005531,1371644880
8,True,0.465000003576,12,17,1.5,1371645240
14,True,0.598999977112,14,22,1.0,1371645300
16,True,0.624000012875,14,24,0.875,1371648240
4,True,0.171000003815,4,6,1.0,1371648300
39,True,1.97500002384,49,72,1.25600004196,1371651600
20,True,0.916999995708,22,34,1.10000002384,1371651660
6,True,0.317999988794,8,12,1.33299994469,1371651720
9,True,0.537999987602,14,19,1.55599999428,1371651780
21,True,1.14300000668,29,42,1.38100004196,1371652140
18,True,1.04499995708,27,38,1.5,1371652200
13,True,0.679000020027,17,25,1.30799996853,1371652260
11,True,0.563000023365,14,20,1.27300000191,1371652380
16,True,0.745999991894,18,28,1.125,1371652440
13,True,0.769999980927,20,28,1.5379999876,1371659700
59,True,3.19799995422,81,112,1.37300002575,1371659760
31,True,1.41900002956,34,52,1.09700000286,1371659820
20,True,0.948000013828,23,35,1.14999997616,1371659880
15,True,0.824999988079,21,30,1.39999997616,1371659940
53,True,2.81900000572,71,103,1.34000003338,1371660060
1,True,0.0430000014603,1,2,1.0,1371660120
10,True,0.580999970436,15,21,1.5,1371660300
56,True,2.88599991798,72,106,1.28600001335,1371661380
20,True,1.13100004196,29,41,1.45000004768,1371661440
11,True,0.653999984264,17,23,1.54499995708,1371661500
11,True,0.470999985933,11,18,1.0,1371661560
16,True,0.777000010014,19,29,1.18799996376,1371661680
15,True,0.824999988079,21,30,1.39999997616,1371661740
0,True,0.0,1,1,0.0,1371661800
10,True,0.550000011921,14,20,1.39999997616,1371661860
10,True,0.361000001431,8,14,0.800000011921,1371662040
11,True,0.583999991417,15,21,1.36399996281,1371662580
10,True,0.541000008583,14,20,1.39999997616,1371662760
7,True,0.354999989271,9,13,1.28600001335,1371662820
39,True,2.18400001526,57,80,1.4620000124,1371663300
55,True,2.73799991608,69,102,1.25499999523,1371663360
36,True,1.81700003147,46,68,1.27799999714,1371663480
31,True,2.84800004959,59,72,1.90299999714,1371663540
20,True,1.0529999733,27,39,1.35000002384,1371663780
12,True,0.731000006199,19,26,1.58299994469,1371663840
25,True,1.29400002956,33,48,1.32000005245,1371663960
10,True,0.541000008583,14,19,1.39999997616,1371666360
9,True,0.409000009298,10,16,1.11099994183,1371682680
15,True,0.0,16,25,1.06700003147,1371682740
31,True,1.54600000381,39,58,1.25800001621,1371685500
15,True,0.691999971867,17,26,1.13300001621,1371685560
10,True,0.625,16,22,1.60000002384,1371685680
14,True,0.740000009537,19,27,1.35699999332,1371685800
10,True,0.510999977589,13,19,1.29999995232,1371685860
27,True,1.31799995899,33,49,1.22200000286,1371685980
11,True,0.554000020027,14,21,1.27300000191,1371686040
59,False,2.87599992752,72,108,1.22000002861,1371686280
60,False,0.0,80,116,1.33299994469,1371686340
60,False,3.15899991989,81,116,1.35000002384,1371686400
60,False,3.21900010109,83,118,1.38300001621,1371686460
58,False,3.04399991035,78,112,1.34500002861,1371686520
60,False,3.18899989128,82,117,1.36699998379,1371686580
60,False,3.15899991989,81,116,1.35000002384,1371686640
60,False,3.15899991989,81,117,1.35000002384,1371686700
60,False,3.09899997711,79,115,1.31700003147,1371686760
60,False,3.15899991989,81,116,1.35000002384,1371686820
60,False,2.97799992561,75,111,1.25,1371686880
60,False,3.007999897,76,112,1.26699995995,1371686940
60,False,3.09899997711,79,115,1.31700003147,1371687000
60,False,3.24900007248,84,118,1.39999997616,1371687060
60,False,3.24900007248,84,118,1.39999997616,1371687120
15,False,0.871999979019,23,32,1.53299999237,1371687180
24,True,1.19099998474,30,44,1.25,1371689100
60,True,3.1289999485,80,115,1.33299994469,1371689160
60,True,3.03900003433,77,113,1.28299999237,1371689220
12,True,0.565999984741,14,21,1.16700005531,1371689280
11,True,0.523999989033,13,20,1.18200004101,1371689340
52,True,2.52099990845,63,94,1.2120000124,1371689640
4,True,0.168999999762,4,7,1.0,1371689700
19,True,0.0,27,38,1.42100000381,1371689940
19,True,0.950999975204,24,35,1.26300001144,1371690000
23,True,1.20899999142,31,45,1.34800004959,1371691920
22,True,1.07700002193,27,41,1.22699999809,1371691980
19,True,0.89099997282,22,33,1.15799999237,1371693600
13,True,0.547999978065,13,21,1.0,1371693660
22,True,1.10699999332,28,41,1.27300000191,1371694500
25,True,1.14300000668,28,43,1.12000000477,1371695040
25,True,1.26400005817,32,47,1.27999997139,1371695100
28,True,1.38999998569,35,52,1.25,1371700860
39,True,1.67299997807,40,63,1.02600002289,1371700920
16,True,0.583999991417,13,22,0.811999976635,1371700980
48,False,2.29299998283,57,86,1.18799996376,1371701040
60,False,2.88800001144,72,108,1.20000004768,1371701100
60,False,2.82800006866,70,107,1.16700005531,1371701160
60,False,2.94799995422,74,110,1.23300004005,1371701220
60,False,2.79800009727,69,106,1.14999997616,1371701280
60,False,2.91799998283,73,110,1.21700000763,1371701340
25,False,1.23399996758,31,46,1.24000000954,1371701400
10,True,0.451000005007,11,17,1.10000002384,1371701940
40,True,2.01600003242,51,75,1.27499997616,1371702000
40,True,2.04600000381,52,75,1.29999995232,1371702480
46,True,2.50900006294,65,90,1.4129999876,1371702540
29,True,1.25199997425,30,48,1.0340000391,1371702600
60,False,2.82800006866,70,107,1.16700005531,1371702660
60,False,2.85800004005,71,108,1.18299996853,1371702720
59,False,2.84599995613,71,107,1.20299994946,1371702780
48,False,2.41300010681,61,90,1.27100002766,1371702840
43,True,2.17199993134,55,81,1.27900004387,1371702960
37,True,1.85899996758,47,70,1.26999998093,1371703080
29,True,1.28199994564,31,49,1.06900000572,1371703140
20,True,0.933000028133,23,35,1.14999997616,1371703260
18,True,0.787999987602,19,30,1.05599999428,1371703320
29,True,1.13199996948,26,44,0.897000014782,1371703380
7,True,0.294999986887,7,11,1.0,1371703440
11,True,0.462999999523,11,18,1.0,1371708240
49,True,2.39499998093,60,89,1.22399997711,1371708300
28,True,1.38999998569,35,52,1.25,1371708360
35,True,1.68499994278,42,63,1.20000004768,1371708420
36,False,1.96700000763,51,73,1.41700005531,1371710220
60,False,3.45900011063,91,124,1.51699995995,1371710280
60,False,3.03900003433,77,112,1.28299999237,1371710340
43,False,2.53299999237,67,88,1.55799996853,1371710400
24,True,1.16100001335,29,43,1.20799994469,1371710880
52,True,2.64100003242,67,97,1.2879999876,1371710940
31,True,1.54600000381,39,58,1.25800001621,1371711000
9,True,0.528999984264,14,19,1.55599999428,1371711780
12,True,0.505999982357,12,19,1.0,1371711840
36,True,1.6970000267,42,64,1.16700005531,1371711900
60,True,2.79800009727,69,105,1.14999997616,1371711960
6,True,0.282999992371,7,11,1.16700005531,1371712020
11,True,0.643999993801,17,23,1.54499995708,1371712080
6,True,0.342999994755,9,13,1.5,1371712500
10,True,0.481000006199,12,18,1.20000004768,1371713340
60,True,3.06900000572,78,116,1.29999995232,1371713400
34,True,1.58299994469,39,59,1.14699995518,1371713460
28,True,1.33000004292,33,50,1.17900002003,1371713520
60,False,2.76799988747,68,104,1.13300001621,1371713580
60,False,2.88800001144,72,108,1.20000004768,1371713640
60,False,3.06900000572,78,114,1.29999995232,1371713700
60,False,3.03900003433,77,113,1.28299999237,1371713760
60,False,3.06900000572,78,113,1.29999995232,1371713820
60,False,2.91799998283,73,109,1.21700000763,1371713880
60,False,2.97799992561,75,111,1.25,1371713940
47,False,2.40100002289,61,89,1.29799997807,1371714000
9,False,0.409000009298,10,15,1.11099994183,1371714060
38,True,1.78100001812,44,67,1.15799999237,1371714120
20,True,1.02300000191,26,38,1.29999995232,1371714240
54,True,2.78600001335,71,103,1.31500005722,1371714300
4,True,0.199000000954,5,7,1.25,1371714360
19,True,2.3900001049,43,47,2.26300001144,1371715320
51,True,4.96999979019,100,119,1.96099996567,1371715380
26,True,1.66400003433,42,58,1.61500000954,1371715440
46,True,3.10800004005,76,101,1.65199995041,1371715500
0,True,0.0,1,1,0.0,1371715560
9,True,0.499000012875,13,18,1.44400000572,1371715620
18,True,0.787999987602,19,30,1.05599999428,1371715680
15,True,0.691999971867,17,26,1.13300001621,1371715740
29,True,1.70200002193,45,61,1.55200004578,1371715800
41,True,2.05800008774,52,77,1.26800000668,1371715860
39,True,2.12400007248,55,78,1.40999996662,1371715920
4,True,0.229000002146,6,9,1.5,1371715980
33,True,1.41999995708,34,54,1.02999997139,1371716040
12,True,0.625999987125,16,23,1.33299994469,1371716160
20,True,0.992999970913,25,37,1.25,1371716220
21,True,1.03499996662,26,38,1.23800003529,1371716280
44,True,1.97399997711,48,75,1.0909999609,1371716460
20,True,0.842999994755,20,32,1.0,1371716520
11,True,0.493000000715,12,18,1.0909999609,1371716640
17,True,0.925999999046,24,35,1.41199994087,1371717840
12,True,0.536000013351,13,20,1.08299994469,1371717900
31,True,1.54600000381,39,58,1.25800001621,1371718080
60,False,2.91799998283,73,109,1.21700000763,1371718140
60,False,2.97799992561,75,111,1.25,1371718200
60,False,3.007999897,76,112,1.26699995995,1371718260
60,False,2.94799995422,74,110,1.23300004005,1371718320
60,False,2.97799992561,75,111,1.25,1371718380
60,False,2.94799995422,74,110,1.23300004005,1371718440
60,False,3.06900000572,78,114,1.29999995232,1371718500
60,False,2.97799992561,75,111,1.25,1371718560
60,False,3.007999897,76,112,1.26699995995,1371718620
60,False,2.97799992561,75,111,1.25,1371718680
60,False,0.0,76,112,1.26699995995,1371718740
60,False,2.94799995422,74,110,1.23300004005,1371718800
60,False,2.97799992561,75,111,1.25,1371718860
60,False,3.007999897,76,112,1.26699995995,1371718920
60,False,3.24900007248,84,118,1.39999997616,1371718980
60,False,3.06900000572,78,113,1.29999995232,1371719040
60,False,3.007999897,76,111,1.26699995995,1371719100
60,False,2.97799992561,75,111,1.25,1371719160
29,False,1.4620000124,37,54,1.27600002289,1371719220
60,False,2.88800001144,72,108,1.20000004768,1371719280
48,False,2.382999897,60,88,1.25,1371719340
34,False,1.61300003529,40,61,1.17599999905,1371719400
12,False,0.565999984741,14,22,1.16700005531,1371719460
